ID,Survey_Year,Ethnicity,Food,ew,ew2,mw,mw2,ewmw
1780,201819,3,25102,59704,923427904,3632.02,233133.3438,3137995.04
1781,201819,3,25202,771629.2,28944092766,3632.02,233133.3438,50916392.07
1782,201819,3,25801,0,0,3632.02,233133.3438,0
1783,201819,3,25901,200900,6663020368,3632.02,233133.3438,10082767.52
1784,201819,3,26001,711108.36,31614616360,3632.02,233133.3438,42681547.52
1785,201819,3,26302,114464.94,1037950129,3632.02,233133.3438,6051842.047
1786,201819,3,26303,15311.44,59188558.39,3632.02,233133.3438,431899.2144
1787,201819,3,26304,87636.44,607154437.3,3632.02,233133.3438,5807503.902
1788,201819,3,26305,48260,1340965328,3632.02,233133.3438,3529118.24
1789,201819,3,26308,432575.68,7322916450,3632.02,233133.3438,27181458.79
1790,201819,3,26309,105315.9486,1063486926,3632.02,233133.3438,8584851.678
1791,201819,3,26310,59503.76,767672691.2,3632.02,233133.3438,5995444.479
1792,201819,3,26311,12512,56259201.28,3632.02,233133.3438,538333.288
1793,201819,3,26401,1607550,378164431550,3632.02,233133.3438,130181376.8
1794,201819,3,26701,298050.22,7936162969,3632.02,233133.3438,19916057.41
1795,201819,3,27001,528771.965,10260963979,3632.02,233133.3438,33039903.34
1796,201819,3,27002,5706.76,16626391.11,3632.02,233133.3438,271792.2576
1797,201819,3,27101,19793.65,44324887.25,3632.02,233133.3438,1116095.856
1798,201819,3,27402,607862.57,22573959704,3632.02,233133.3438,38920298
1799,201819,3,27403,52135.35,535104899.7,3632.02,233133.3438,2344740.775
1800,201819,3,27702,259844.234,5842162648,3632.02,233133.3438,18680003.21
1801,201819,3,28101,131301.91,3008126266,3632.02,233133.3438,9465712.282
1802,201819,3,28202,79240.6,722628355.9,3632.02,233133.3438,4082534.936
1803,201819,3,28203,138626.15,1890952860,3632.02,233133.3438,6019738.665
1804,201819,3,28204,199626.4,2062399558,3632.02,233133.3438,12615836.74
1805,201819,3,28205,77953.35,581085878.9,3632.02,233133.3438,4147545.501
1806,201819,3,28502,19850.9,138585756,3632.02,233133.3438,670967.21
1807,201819,3,28503,0,0,3632.02,233133.3438,0
1808,201819,3,28601,41209.2,383743385.4,3632.02,233133.3438,1685205.272
1809,201819,3,28702,2524163.5,493554006061,3632.02,233133.3438,140600980.6
1810,201819,3,28703,16961.6,123918725,3632.02,233133.3438,1677361.252
1811,201819,3,28704,133227,4265569088,3632.02,233133.3438,6329926.32
1812,201819,3,29001,52786.5,2786414582,3632.02,233133.3438,8573583.33
1813,201819,3,29101,12572.43,69254716.47,3632.02,233133.3438,572642.3369
1814,201819,3,29402,36958.83,517223151,3632.02,233133.3438,1995092.707
1815,201819,3,29501,25386.6,194911053.8,3632.02,233133.3438,573679.36
1816,201819,3,29502,657478.26,20844100896,3632.02,233133.3438,42969638.4
1817,201819,3,29503,7015,25155103.22,3632.02,233133.3438,366800.849
1818,201819,3,29601,185785.99,3460275180,3632.02,233133.3438,13374455.26
1819,201819,3,29602,252858,6179850336,3632.02,233133.3438,20199359.22
1820,201819,3,29907,49429.14,456676845.9,3632.02,233133.3438,3353871.169
1821,201819,3,29909,199781.602,3407843255,3632.02,233133.3438,10225721.5
1822,201819,3,29915,23248,282855040,3632.02,233133.3438,873659.68
1823,201819,3,29916,5352.8,6345406.945,3632.02,233133.3438,403059.5445
1824,201819,3,29919,304576.55,7347944974,3632.02,233133.3438,15789187.88
1825,201819,3,30101,39149.02,246996697.9,3632.02,233133.3438,2925805.633
1826,201819,3,30401,141979.07,2362938197,3632.02,233133.3438,12507218.89
1827,201819,3,30701,16927.1,129292692,3632.02,233133.3438,504283.191
1828,201819,3,30801,14815.9,38781944.64,3632.02,233133.3438,760646.831
1829,201819,3,31001,13782.6,68727038.76,3632.02,233133.3438,592358.454
1830,201819,3,31201,6243.68,16235671.62,3632.02,233133.3438,585705.8628
1831,201819,3,31301,0,0,3632.02,233133.3438,0
1832,201819,3,31401,3776055.6,1276552110635,3632.02,233133.3438,293482370.8
1833,201819,3,31501,55286.9,1032596032,3632.02,233133.3438,2806258.432
1834,201819,3,31801,183203.7,3801268489,3632.02,233133.3438,10867022.41
1835,201819,3,31901,12289,76996321,3632.02,233133.3438,572176.14
1836,201819,3,32001,7351.4,54043081.96,3632.02,233133.3438,91598.444
1837,201819,3,32101,0,0,3632.02,233133.3438,0
1838,201819,3,32302,176429.94,2521688121,3632.02,233133.3438,8878302.966
1839,201819,3,32303,80513.98,764030930.6,3632.02,233133.3438,6816086.233
1840,201819,3,32702,25880.7,145839727.7,3632.02,233133.3438,1103704.992
1841,201819,3,32703,594152.17,24232359122,3632.02,233133.3438,40446511.43
1842,201819,3,32704,3036.2,3264709.18,3632.02,233133.3438,89319.073
1843,201819,3,32801,6395.44,20401801.3,3632.02,233133.3438,127847.8548
1844,201819,3,32901,12702.4,87097008.08,3632.02,233133.3438,418147.316
1845,201819,3,33203,494407.007,30246701422,3632.02,233133.3438,20084382.22
1846,201819,3,33302,343943.4639,15046400729,3632.02,233133.3438,31188376.33
1847,201819,3,33303,596111.0257,114321203018,3632.02,233133.3438,26572266.85
1848,201819,3,33304,35863.8,275295610.8,3632.02,233133.3438,1784555.4
1849,201819,3,33401,89787.8806,743230670.5,3632.02,233133.3438,5279913.506
1850,201819,3,33501,0,0,3632.02,233133.3438,0
1851,201819,3,33602,0,0,3632.02,233133.3438,0
1852,201819,3,33603,0,0,3632.02,233133.3438,0
1853,201819,3,33604,0,0,3632.02,233133.3438,0
1854,201819,3,33606,0,0,3632.02,233133.3438,0
1855,201819,3,33607,0,0,3632.02,233133.3438,0
1856,201819,3,33901,77772.68,1448514536,3632.02,233133.3438,6978242.75
1857,201819,3,34001,1120412.5,287595048906,3632.02,233133.3438,51229219.5
1858,201819,3,34101,3378128.3,666722546556,3632.02,233133.3438,249204010.4
1859,201819,3,34301,487025,119265540625,3632.02,233133.3438,34526684.5
1860,201819,3,34401,1532733.7,259647699351,3632.02,233133.3438,87477880.18
1861,201819,3,35001,130669.73,1285337210,3632.02,233133.3438,6767402.174
1862,201819,3,35101,298118.19,6491080521,3632.02,233133.3438,24391764.84
1863,201819,3,35202,33840.11,554188429,3632.02,233133.3438,1885933.448
1864,201819,3,35301,6816.388,16349731.96,3632.02,233133.3438,231967.1482
1865,201819,3,35302,183410.23,2467382483,3632.02,233133.3438,14668730.76
1866,201819,3,35401,5306.4,28157880.96,3632.02,233133.3438,252160.128
1867,201819,3,35501,756,571536,3632.02,233133.3438,91445.76
1868,201819,3,38102,23094.4,453801775.4,3632.02,233133.3438,680755.896
1869,201819,3,38202,1115897.763,188159167456,3632.02,233133.3438,47333243.25
1870,201819,3,38302,73240,2491848800,3632.02,233133.3438,2176342.4
1871,201819,3,38402,20302.5,412191506.3,3632.02,233133.3438,3297532.05
1872,201819,3,38403,318196.9,21144977116,3632.02,233133.3438,11008232.03
1873,201819,3,38501,0,0,3632.02,233133.3438,0
1874,201819,3,38601,0,0,3632.02,233133.3438,0
1875,201819,3,38701,175994,4883378226,3632.02,233133.3438,14027277.39
1876,201819,3,38801,16517,188232025,3632.02,233133.3438,2187066.8
1877,201819,3,4,5294930.985,967521598915,3632.02,233133.3438,326293948.7
1878,201819,3,9,51387.076,1418499500,3632.02,233133.3438,2536656.84
1879,201819,3,11,1052166,209397468740,3632.02,233133.3438,48620511.88
1880,201819,3,12,45630,2082096900,3632.02,233133.3438,2082096.9
1881,201819,3,13,1373953.808,68336575601,3632.02,233133.3438,92337164.63
1882,201819,3,15,4934715.773,1061386095289,3632.02,233133.3438,280004081.1
1883,201819,3,16,610852.08,21881631492,3632.02,233133.3438,44764309.12
1884,201819,3,17,85566.46,1171334778,3632.02,233133.3438,6149750.104
1885,201819,3,22,402355.09,10321141735,3632.02,233133.3438,26879292.08
1886,201819,3,23,36717.886,249560110.7,3632.02,233133.3438,2953142.368
1887,201819,3,31,354136.6,18628269611,3632.02,233133.3438,22739761.17
1888,201819,3,36,555003.14,24610971167,3632.02,233133.3438,44801096.97
1889,201819,3,41,259160.7,8590281944,3632.02,233133.3438,13306647.22
1890,201819,3,46,965.2,931611.04,3632.02,233133.3438,9806.432
1891,201819,3,51,125700,8468090000,3632.02,233133.3438,6774472
1892,201819,3,55,34188.9,336868306.1,3632.02,233133.3438,2096060.006
1893,201819,3,58,44136.15,272694851,3632.02,233133.3438,2846244.987
1894,201819,3,59,121407.35,1290228866,3632.02,233133.3438,9092222.518
1895,201819,3,62,11573.95,77873504.7,3632.02,233133.3438,1364004.759
1896,201819,3,66,121637,12386923345,3632.02,233133.3438,5932478.45
1897,201819,3,71,25311,317146041,3632.02,233133.3438,1040206.77
1898,201819,3,74,1760366.866,108575426197,3632.02,233133.3438,123669258.8
1899,201819,3,77,26035.5,289444960.3,3632.02,233133.3438,1369891.51
1900,201819,3,79,126540.17,3889078551,3632.02,233133.3438,5767108.539
1901,201819,3,80,0,0,3632.02,233133.3438,0
1902,201819,3,83,23469.7,102701230.8,3632.02,233133.3438,2058464.826
1903,201819,3,84,59713.33,616533170.5,3632.02,233133.3438,4217027.149
1904,201819,3,85,46018.61,1118170736,3632.02,233133.3438,5662106.903
1905,201819,3,89,768810.54,50540875843,3632.02,233133.3438,54764252.8
1906,201819,3,93,31627.12,179392209,3632.02,233133.3438,1579453.958
1907,201819,3,94,397.5,158006.25,3632.02,233133.3438,4213.5
1908,201819,3,95,344385.43,9732852034,3632.02,233133.3438,21227386.59
1909,201819,3,102,210018,19110510806,3632.02,233133.3438,13796079.91
1910,201819,3,106,60426.4,1645521873,3632.02,233133.3438,5526980.608
1911,201819,3,107,68021.25,1088597562,3632.02,233133.3438,5430960.88
1912,201819,3,108,6873.6,15872265.18,3632.02,233133.3438,458797.803
1913,201819,3,114,5387.5,29025156.25,3632.02,233133.3438,464402.5
1914,201819,3,117,73189.8,1211477931,3632.02,233133.3438,6560882.904
1915,201819,3,118,55926.27,751861578.2,3632.02,233133.3438,2595764.16
1916,201819,3,120,59843.24,471336885.7,3632.02,233133.3438,4469054.551
1917,201819,3,121,208680.96,2925951119,3632.02,233133.3438,16120915.87
1918,201819,3,123,43754.7,399806488.9,3632.02,233133.3438,1539040.272
1919,201819,3,129,21087.88,20997183.72,3632.02,233133.3438,1678956.622
1920,201819,3,135,307928.28,13768796634,3632.02,233133.3438,28674003.25
1921,201819,3,138,79137.5,628102706.3,3632.02,233133.3438,4480818
1922,201819,3,143,653440.2,66323784521,3632.02,233133.3438,53918014.27
1923,201819,3,148,145180.9,2342608463,3632.02,233133.3438,11571428.12
1924,201819,3,150,446601.5616,24242726810,3632.02,233133.3438,29837439.19
1925,201819,3,151,30066.8,202326445.1,3632.02,233133.3438,2845819.601
1926,201819,3,152,14954.76,122460647.2,3632.02,233133.3438,961151.6868
1927,201819,3,153,17335.3,197595577.5,3632.02,233133.3438,874504.622
1928,201819,3,154,56615.92,598163888.2,3632.02,233133.3438,2398834.3
1929,201819,3,155,1671188.1,120547771781,3632.02,233133.3438,117801592.5
1930,201819,3,162,143836.85,1545244443,3632.02,233133.3438,6323263.753
1931,201819,3,163,31030,267565050,3632.02,233133.3438,731110.55
1932,201819,3,164,264633.25,3866006036,3632.02,233133.3438,16919666.64
1933,201819,3,167,217382.46,1573702150,3632.02,233133.3438,11078613.41
1934,201819,3,168,34276.55,292947852.4,3632.02,233133.3438,2373398.902
1935,201819,3,169,77073.9,787368191.5,3632.02,233133.3438,3855577.824
1936,201819,3,171,121601.1,1028850069,3632.02,233133.3438,7804281.6
1937,201819,3,172,504643.2,11404649743,3632.02,233133.3438,31705442.04
1938,201819,3,173,34179.62,831609518.7,3632.02,233133.3438,2094518.269
1939,201819,3,174,223794.536,4281766152,3632.02,233133.3438,13574419.58
1940,201819,3,175,1362488.9,122451356797,3632.02,233133.3438,85193941.38
1941,201819,3,176,579689.94,13744255140,3632.02,233133.3438,40370919.32
1942,201819,3,177,149336.1,1816456898,3632.02,233133.3438,10897524.27
1943,201819,3,178,870663.57,38728813891,3632.02,233133.3438,57448347.28
1944,201819,3,183,1179159.656,55180340079,3632.02,233133.3438,63994907.26
1945,201819,3,184,490962,46856244740,3632.02,233133.3438,25333258.52
1946,201819,3,185,496,246016,3632.02,233133.3438,1845.12
1947,201819,3,188,297384.4,10361765665,3632.02,233133.3438,14141796.49
1948,201819,3,191,96344.49,1039083479,3632.02,233133.3438,3850736.909
1949,201819,3,192,446292,14567525894,3632.02,233133.3438,21542162.17
1950,201819,3,195,10374,102478916,3632.02,233133.3438,514652.64
1951,201819,3,196,14091.2,53887437.1,3632.02,233133.3438,1171630.566
1952,201819,3,197,637599.64,21401060800,3632.02,233133.3438,44767812.96
1953,201819,3,198,1428,2039184,3632.02,233133.3438,50979.6
1954,201819,3,200,251765.445,2363302713,3632.02,233133.3438,17247255.95
1955,201819,3,201,146486.92,2063784859,3632.02,233133.3438,8723268.115
1956,201819,3,203,88420.55,1078645206,3632.02,233133.3438,3738511.819
1957,201819,3,204,0,0,3632.02,233133.3438,0
1958,201819,3,206,334239.73,6151221000,3632.02,233133.3438,18872789.73
1959,201819,3,208,125732.4,1919780918,3632.02,233133.3438,6472669.208
1960,201819,3,210,287925.92,5482905721,3632.02,233133.3438,16112993.72
1961,201819,3,214,850230.1986,25813430623,3632.02,233133.3438,57832748.48
1962,201819,3,217,887020.39,29121608488,3632.02,233133.3438,50635362.41
1963,201819,3,218,259523.4,4746857658,3632.02,233133.3438,12620437.14
1964,201819,3,221,817438.2,61420733679,3632.02,233133.3438,52390619.87
1965,201819,3,222,476237.4,11098868726,3632.02,233133.3438,29940190.43
1966,201819,3,227,368317.1,5506091924,3632.02,233133.3438,16939371.82
1967,201819,3,228,1729628.5,83098913837,3632.02,233133.3438,104774886.8
1968,201819,3,229,676985.9,46740771336,3632.02,233133.3438,50428336.01
1969,201819,3,231,403932.53,10014577522,3632.02,233133.3438,26921363.32
1970,201819,3,233,0,0,3632.02,233133.3438,0
1971,201819,3,236,99624.9,1260068276,3632.02,233133.3438,4768566.974
1972,201819,3,240,115491.7,1646829647,3632.02,233133.3438,9650005.61
1973,201819,3,241,14300,204490000,3632.02,233133.3438,817960
1974,201819,3,245,323030.26,4341255382,3632.02,233133.3438,15798359.75
1975,201819,3,248,1819271.9,212871696295,3632.02,233133.3438,134838064.9
1976,201819,3,251,59704,923427904,3632.02,233133.3438,3137995.04
1977,201819,3,252,771629.2,28944092766,3632.02,233133.3438,50916392.07
1978,201819,3,258,0,0,3632.02,233133.3438,0
1979,201819,3,259,200900,6663020368,3632.02,233133.3438,10082767.52
1980,201819,3,260,711108.36,31614616360,3632.02,233133.3438,42681547.52
1981,201819,3,263,875580.2086,22574082575,3632.02,233133.3438,58120451.63
1982,201819,3,264,1607550,378164431550,3632.02,233133.3438,130181376.8
1983,201819,3,267,298050.22,7936162969,3632.02,233133.3438,19916057.41
1984,201819,3,270,534478.725,10502080580,3632.02,233133.3438,33311695.6
1985,201819,3,271,19793.65,44324887.25,3632.02,233133.3438,1116095.856
1986,201819,3,274,659997.92,24252378206,3632.02,233133.3438,41265038.77
1987,201819,3,277,259844.234,5842162648,3632.02,233133.3438,18680003.21
1988,201819,3,281,131301.91,3008126266,3632.02,233133.3438,9465712.282
1989,201819,3,282,495446.5,7102492606,3632.02,233133.3438,26865655.84
1990,201819,3,285,19850.9,138585756,3632.02,233133.3438,670967.21
1991,201819,3,286,41209.2,383743385.4,3632.02,233133.3438,1685205.272
1992,201819,3,287,2674352.1,504994304684,3632.02,233133.3438,148608268.2
1993,201819,3,290,52786.5,2786414582,3632.02,233133.3438,8573583.33
1994,201819,3,291,12572.43,69254716.47,3632.02,233133.3438,572642.3369
1995,201819,3,294,36958.83,517223151,3632.02,233133.3438,1995092.707
1996,201819,3,295,689879.86,21381320320,3632.02,233133.3438,43910118.61
1997,201819,3,296,438643.99,13604395152,3632.02,233133.3438,33573814.48
1998,201819,3,299,582388.092,15434725662,3632.02,233133.3438,30645499.77
1999,201819,3,301,39149.02,246996697.9,3632.02,233133.3438,2925805.633
2000,201819,3,304,141979.07,2362938197,3632.02,233133.3438,12507218.89
2001,201819,3,307,16927.1,129292692,3632.02,233133.3438,504283.191
2002,201819,3,308,14815.9,38781944.64,3632.02,233133.3438,760646.831
2003,201819,3,310,13782.6,68727038.76,3632.02,233133.3438,592358.454
2004,201819,3,312,6243.68,16235671.62,3632.02,233133.3438,585705.8628
2005,201819,3,313,0,0,3632.02,233133.3438,0
2006,201819,3,314,3776055.6,1276552110635,3632.02,233133.3438,293482370.8
2007,201819,3,315,55286.9,1032596032,3632.02,233133.3438,2806258.432
2008,201819,3,318,183203.7,3801268489,3632.02,233133.3438,10867022.41
2009,201819,3,319,12289,76996321,3632.02,233133.3438,572176.14
2010,201819,3,320,7351.4,54043081.96,3632.02,233133.3438,91598.444
2011,201819,3,321,0,0,3632.02,233133.3438,0
2012,201819,3,323,256943.92,4279803235,3632.02,233133.3438,15694389.2
2013,201819,3,327,623069.07,26253809468,3632.02,233133.3438,41639535.5
2014,201819,3,328,6395.44,20401801.3,3632.02,233133.3438,127847.8548
2015,201819,3,329,12702.4,87097008.08,3632.02,233133.3438,418147.316
2016,201819,3,332,494407.007,30246701422,3632.02,233133.3438,20084382.22
2017,201819,3,333,975918.2896,142489294417,3632.02,233133.3438,59545198.57
2018,201819,3,334,89787.8806,743230670.5,3632.02,233133.3438,5279913.506
2019,201819,3,335,0,0,3632.02,233133.3438,0
2020,201819,3,336,0,0,3632.02,233133.3438,0
2021,201819,3,339,77772.68,1448514536,3632.02,233133.3438,6978242.75
2022,201819,3,340,1120412.5,287595048906,3632.02,233133.3438,51229219.5
2023,201819,3,341,3378128.3,666722546556,3632.02,233133.3438,249204010.4
2024,201819,3,343,487025,119265540625,3632.02,233133.3438,34526684.5
2025,201819,3,344,1532733.7,259647699351,3632.02,233133.3438,87477880.18
2026,201819,3,350,130669.73,1285337210,3632.02,233133.3438,6767402.174
2027,201819,3,351,298118.19,6491080521,3632.02,233133.3438,24391764.84
2028,201819,3,352,33840.11,554188429,3632.02,233133.3438,1885933.448
2029,201819,3,353,190226.618,2516677456,3632.02,233133.3438,14900697.91
2030,201819,3,354,5306.4,28157880.96,3632.02,233133.3438,252160.128
2031,201819,3,355,756,571536,3632.02,233133.3438,91445.76
2032,201819,3,381,23094.4,453801775.4,3632.02,233133.3438,680755.896
2033,201819,3,382,1115897.763,188159167456,3632.02,233133.3438,47333243.25
2034,201819,3,383,73240,2491848800,3632.02,233133.3438,2176342.4
2035,201819,3,384,338499.4,22326592767,3632.02,233133.3438,14305764.08
2036,201819,3,385,0,0,3632.02,233133.3438,0
2037,201819,3,386,0,0,3632.02,233133.3438,0
2038,201819,3,387,175994,4883378226,3632.02,233133.3438,14027277.39
2039,201819,3,388,16517,188232025,3632.02,233133.3438,2187066.8
2040,201819,3,4006,5294930.985,967521598915,3632.02,233133.3438,326293948.7
2041,201819,3,9017,8154271.197,1973520642576,3632.02,233133.3438,476494570.6
2042,201819,3,22023,439072.976,12034474951,3632.02,233133.3438,29832434.45
2043,201819,3,31041,1168300.44,75345887260,3632.02,233133.3438,80847505.37
2044,201819,3,46095,3672284.316,417072862343,3632.02,233133.3438,249474660.5
2045,201819,3,100123,792121.72,40173194412,3632.02,233133.3438,56962879.46
2046,201819,3,129129,21087.88,20997183.72,3632.02,233133.3438,1678956.622
2047,201819,3,135148,1185686.88,151960766263,3632.02,233133.3438,98644263.64
2048,201819,3,150154,565574.3416,27585426924,3632.02,233133.3438,36917749.4
2049,201819,3,155155,1671188.1,120547771781,3632.02,233133.3438,117801592.5
2050,201819,3,162171,889834.11,21824914672,3632.02,233133.3438,49085912.68
2051,201819,3,172183,4903955.522,820122368771,3632.02,233133.3438,305280019.4
2052,201819,3,184208,2941616.775,226159522741,3632.02,233133.3438,166429369.8
2053,201819,3,210231,6757239.539,1173412180110,3632.02,233133.3438,418596310
2054,201819,3,233248,2371718.76,272615409270,3632.02,233133.3438,165872957.2
2055,201819,3,251263,2618921.769,153539528178,3632.02,233133.3438,164939153.8
2056,201819,3,264264,1607550,378164431550,3632.02,233133.3438,130181376.8
2057,201819,3,267270,832528.945,24089357280,3632.02,233133.3438,53227753.01
2058,201819,3,271277,939635.804,35932763364,3632.02,233133.3438,61061137.84
2059,201819,3,281301,5214539.332,870606975374,3632.02,233133.3438,309492365.6
2060,201819,3,304313,193748.35,2770214362,3632.02,233133.3438,14950213.23
2061,201819,3,314339,6571183.287,2303447717422,3632.02,233133.3438,457587083.1
2062,201819,3,340344,6518299.5,1700281124119,3632.02,233133.3438,422437794.6
2063,201819,3,350355,658917.048,24892040118,3632.02,233133.3438,48289404.26
2064,201819,3,380389,1743242.563,264804241801,3632.02,233133.3438,80710449.81
2065,201819,3,cat100,14667221.7,5203267803010,3632.02,233133.3438,924680895.8
2066,201819,3,cat101,53060228.44,63339870250507,3632.02,233133.3438,3398408967
2067,201819,3,cat104,11982337.45,3401797031425,3632.02,233133.3438,757417333.6
2068,201819,3,cat105,65984207.58,93502156226800,3632.02,233133.3438,4242379413
2069,201819,3,cat106,58806991.03,73188599106907,3632.02,233133.3438,3771652214
2070,201819,3,cat108,67727450.14,97537963453985,3632.02,233133.3438,4323089863
2071,201819,3,cat110,58717203.15,72992869538699,3632.02,233133.3438,3766372300
2072,201819,3,cat111,67637662.26,97315032622466,3632.02,233133.3438,4317809949
2073,201819,3,cat112,8920459.111,2715488591539,3632.02,233133.3438,551437648.7
2074,201819,3,cat520,13449202.18,3874111806150,3632.02,233133.3438,802788519.3
2075,201819,3,cat521,3219555.424,376946902061,3632.02,233133.3438,196490489.5
2076,201819,3,cat522,10229646.76,2288815839044,3632.02,233133.3438,606298029.9
2077,201819,3,cat530,13909363.04,4118661266178,3632.02,233133.3438,834299910.4
2078,201819,3,cat601,1907809.716,123870189641,3632.02,233133.3438,134131372.9
2079,201819,3,cat602,158521.95,12860554829,3632.02,233133.3438,8336689.979
2080,201819,3,cat603,126540.17,3889078551,3632.02,233133.3438,5767108.539
2081,201819,3,cat604,126665.2,8469021611,3632.02,233133.3438,6784278.432
2082,201819,3,cat605,1274422.23,83312292347,3632.02,233133.3438,89512905.73
2083,201819,3,cat610,4840584.756,757796505984,3632.02,233133.3438,330322165.9
2084,201819,3,cat650,338465.65,24156438060,3632.02,233133.3438,24754021.4
2085,201819,3,cat651,453656.07,10640314074,3632.02,233133.3438,32208858.06
2086,201819,3,cat700,118972.78,1311988129,3632.02,233133.3438,7080310.21
2087,201819,3,cat701,2708468.105,250624622521,3632.02,233133.3438,188590909.1
2088,201819,3,cat702,1904336.77,127576333260,3632.02,233133.3438,95640053.16
2089,201819,3,cat703,214152.95,3886528016,3632.02,233133.3438,10211181.03
2090,201819,3,cat704,885186.89,65051065129,3632.02,233133.3438,43327637.03
2091,201819,3,cat705,1842276.935,87526152698,3632.02,233133.3438,112890551.7
2092,201819,3,cat710,1037280.005,39387009940,3632.02,233133.3438,70789316.63
2093,201819,3,cat720,7698126.402,1537394611122,3632.02,233133.3438,450005985.2
2094,201819,3,cat730,10406594.51,2616859989127,3632.02,233133.3438,638596894.4
2095,201819,3,cat800,798621.1,84564588435,3632.02,233133.3438,65489442.39
2096,201819,3,cat801,1138156.119,40903568230,3632.02,233133.3438,73945742.2
2097,201819,3,cat802,3002434.53,398911906460,3632.02,233133.3438,189240318.6
2098,201819,3,cat803,99624.9,1260068276,3632.02,233133.3438,4768566.974
2099,201819,3,cat804,452821.96,7665489068,3632.02,233133.3438,26266325.36
2100,201819,3,cat810,9128958.299,2217632156159,3632.02,233133.3438,584469267.2
2101,201819,3,cat811,16827084.7,6546285469517,3632.02,233133.3438,1034475252
2102,201819,3,cat850,831333.2,31261916267,3632.02,233133.3438,54054387.11
2103,201819,3,cat851,912008.36,40008617372,3632.02,233133.3438,52764315.04
2104,201819,3,cat852,832528.945,24089357280,3632.02,233133.3438,53227753.01
2105,201819,3,cat853,1772164.749,85469397069,3632.02,233133.3438,114288890.8
2106,201819,3,cat860,939635.804,35932763364,3632.02,233133.3438,61061137.84
2107,201819,3,cat870,4719092.832,811836120005,3632.02,233133.3438,282626709.8
2108,201819,3,cat871,6822089.332,1912625230618,3632.02,233133.3438,439673742.4
2109,201819,3,cat872,8594254.081,2500262457607,3632.02,233133.3438,553962633.3
2110,201819,3,cat880,11213175.85,3396861126659,3632.02,233133.3438,718901787.1
2111,201819,3,cat900,23170.78,145950213.9,3632.02,233133.3438,1089989.054
2112,201819,3,cat901,1470325.297,215419775276,3632.02,233133.3438,79629580.79
2113,201819,3,cat910,10488103.45,4664731261751,3632.02,233133.3438,730870378.6
2114,201819,3,cat920,1224491.39,66390614565,3632.02,233133.3438,85207153.66
2115,201819,3,cat930,2795127.687,377759289832,3632.02,233133.3438,164104712.3
2116,201819,3,eo100101,60081,629260695,3632.02,233133.3438,3512989.41
2117,201819,3,eo100102,1060,1123600,3632.02,233133.3438,11236
2118,201819,3,eo100103,15197,92685999,3632.02,233133.3438,967764.98
2119,201819,3,eo100104,16478,118898100,3632.02,233133.3438,984543.58
2120,201819,3,eo100105,4614,13754516,3632.02,233133.3438,263854.32
2121,201819,3,eo100106,18084,238865616,3632.02,233133.3438,810274.08
2122,201819,3,eo100107,13005.6,30828460.16,3632.02,233133.3438,784492.424
2123,201819,3,eo100108,0,0,3632.02,233133.3438,0
2124,201819,3,eo100201,36183,325183330.5,3632.02,233133.3438,1953876.155
2125,201819,3,eo100203,4777,16060504.52,3632.02,233133.3438,98860.644
2126,201819,3,eo100204,86621.5,2028210683,3632.02,233133.3438,5287855.475
2127,201819,3,eo100205,0,0,3632.02,233133.3438,0
2128,201819,3,eo100206,8466,66679236,3632.02,233133.3438,49235.4
2129,201819,3,eo100207,23139.6,535441088.2,3632.02,233133.3438,1216911.564
2130,201819,3,eo100301,8322.75,69268167.56,3632.02,233133.3438,102619.5075
2131,201819,3,eo110101,10392,40037091.84,3632.02,233133.3438,548954.64
2132,201819,3,eo110102,13463.8,104908484.5,3632.02,233133.3438,514304.994
2133,201819,3,eo110103,1714.5,2939510.25,3632.02,233133.3438,17419.32
2134,201819,3,eo110104,1072.5,1150256.25,3632.02,233133.3438,61347
2135,201819,3,eo110106,3815.24,4099240.044,3632.02,233133.3438,133581.4424
2136,201819,3,eo110107,0,0,3632.02,233133.3438,0
2137,201819,3,eo110201,152592,1897486344,3632.02,233133.3438,9331694.28
2138,201819,3,eo110202,19798.8,52631791.07,3632.02,233133.3438,789768.651
2139,201819,3,eo110203,0,0,3632.02,233133.3438,0
2140,201819,3,eo110301,12756.12,30023603.34,3632.02,233133.3438,1077039.549
2141,201819,3,eo110302,17130.96,50378472.29,3632.02,233133.3438,519393.0384
2142,201819,3,eo110303,67795.32,464989102.5,3632.02,233133.3438,3437237.838
2143,201819,3,eo110401,72576,1075900000,3632.02,233133.3438,3944628.88
2144,201819,3,eo110402,9656,25215570,3632.02,233133.3438,332579.24
2145,201819,3,eo110403,2147.58,2025420.09,3632.02,233133.3438,60349.2776
2146,201819,3,eo110404,2949.7,3340922.13,3632.02,233133.3438,26967.733
2147,201819,3,eo110501,5881.6,17811112.96,3632.02,233133.3438,408262.768
2148,201819,3,eo110502,633.84,245948.6016,3632.02,233133.3438,3288.6288
2149,201819,3,eo110503,5174.4,9860379.84,3632.02,233133.3438,371303.58
2150,201819,3,eo110602,0,0,3632.02,233133.3438,0
2151,201819,3,eo110603,15052.8,83802242.16,3632.02,233133.3438,702243.696
2152,201819,3,eo110801,15354.4,64109505.8,3632.02,233133.3438,715005.414
2153,201819,3,eo120101,1786.5,3191582.25,3632.02,233133.3438,21277.215
2154,201819,3,eo120102,31867.62,203455761.9,3632.02,233133.3438,1967793.199
